853140	853002	1.0
853140	856237	1.0
853140	851691	1.0
851485	851810	1.0
851485	852284	1.0
851485	853851	1.0
852762	855861	1.0
852762	851788	1.0
852762	852216	1.0
852762	853760	1.0
852762	851533	1.0
852762	856405	1.0
852762	856236	1.0
852762	851400	1.0
852762	856237	1.0
852762	851691	1.0
850539	853760	1.0
850539	852377	1.0
850539	851724	1.0
850539	851680	1.0
850539	850513	1.0
850539	850539	1.0
850539	853244	1.0
850539	853003	1.0
850539	855819	1.0
850539	850768	1.0
850539	856709	1.0
850539	855119	1.0
850539	853698	1.0
850539	853283	1.0
855862	855861	1.0
855862	855834	1.0
855862	853760	1.0
855862	854223	1.0
855862	851533	1.0
855862	852762	1.0
855862	855013	1.0
855862	856648	1.0
855862	856236	1.0
855862	851400	1.0
855862	856237	1.0
855862	851708	1.0
855862	851691	1.0
855119	855119	1.0
854247	852377	1.0
855491	851415	1.0
853552	853338	1.0
853552	855048	1.0
853552	854212	1.0
853552	855648	1.0
853552	851870	1.0
853552	853552	1.0
853552	855239	1.0
853552	855819	1.0
853552	850768	1.0
853552	855006	1.0
853552	851904	1.0
853552	850770	1.0
853552	851092	1.0
854149	851431	1.0
854149	852500	1.0
854149	854900	1.0
854149	851171	1.0
854149	854149	1.0
854149	854324	1.0
854149	855343	1.0
854149	851095	1.0
850786	850786	1.0
851083	852654	1.0
851083	855828	1.0
851083	852477	1.0
854765	853252	1.0
854765	854765	1.0
854765	855620	1.0
854765	851191	1.0
856799	856070	1.0
856799	856600	1.0
855104	855104	1.0
854327	854327	1.0
854102	853817	1.0
850430	851371	1.0
850430	852385	1.0
850430	850719	1.0
850719	852385	1.0
853512	856909	1.0
851842	851092	1.0
856862	851324	1.0
856862	854163	1.0
856862	853990	1.0
856862	853891	1.0
856862	853361	1.0
856862	856345	1.0
856862	851108	1.0
856862	852960	1.0
856862	855806	1.0
856862	852593	1.0
856862	855318	1.0
856862	851024	1.0
856862	853267	1.0
856862	856142	1.0
856862	852803	1.0
856862	854206	1.0
856862	855364	1.0
856862	855586	1.0
856862	855207	1.0
856862	852173	1.0
856862	856600	1.0
856862	850903	1.0
856862	852309	1.0
856862	850770	1.0
856862	853912	1.0
856862	856394	1.0
856862	851716	1.0
856862	851944	1.0
856862	851943	1.0
856862	853037	1.0
856862	853207	1.0
856862	854851	1.0
856862	852946	1.0
856862	853120	1.0
856862	851025	1.0
856862	855957	1.0
856862	852042	1.0
856862	855843	1.0
856862	852286	1.0
856862	855949	1.0
856862	852495	1.0
856862	850403	1.0
856862	855747	1.0
856862	852876	1.0
856862	852063	1.0
856862	855343	1.0
856862	854530	1.0
856862	852290	1.0
856862	851566	1.0
856862	851266	1.0
856862	856361	1.0
856862	853427	1.0
856862	854183	1.0
856862	850578	1.0
856862	851415	1.0
856862	852013	1.0
856862	855571	1.0
856862	856607	1.0
856862	855908	1.0
856862	851996	1.0
856862	851095	1.0
856862	854222	1.0
856862	855171	1.0
856862	856644	1.0
856862	852276	1.0
856862	855478	1.0
856862	854027	1.0
856862	853290	1.0
856862	851434	1.0
856862	853848	1.0
856862	853967	1.0
856862	850518	1.0
856862	856096	1.0
856862	852361	1.0
856862	854139	1.0
856862	855927	1.0
856862	851698	1.0
856862	854876	1.0
856862	851550	1.0
856862	850538	1.0
856862	856532	1.0
856862	852715	1.0
856862	853845	1.0
856862	851036	1.0
856862	856243	1.0
856862	855219	1.0
856862	855411	1.0
856862	856199	1.0
856862	852637	1.0
852583	852241	1.0
852583	855581	1.0
851721	851306	1.0
851721	855934	1.0
851721	851163	1.0
851721	851813	1.0
851721	852665	1.0
855405	855405	1.0
856852	856023	1.0
854781	853041	1.0
854781	852876	1.0
854781	853671	1.0
854781	856837	1.0
854781	856692	1.0
852068	852755	1.0
852068	852373	1.0
852068	856499	1.0
853832	853267	1.0
853832	854201	1.0
853832	852063	1.0
853832	852079	1.0
853096	855926	1.0
850711	851542	1.0
850921	850921	1.0
851337	853848	1.0
853859	855306	1.0
853859	856909	1.0
853859	850692	1.0
853859	855036	1.0
854886	854886	1.0
854886	851371	1.0
854886	852028	1.0
851900	851900	1.0
853096	850795	1.0
851721	856483	1.0
854765	853817	1.0
