853140	853002	0.8
853140	856237	0.8
853140	851691	0.8
851485	851810	0.8
851485	852284	0.8
851485	853851	0.8
852762	855861	0.8
852762	851788	0.8
852762	852216	0.8
852762	853760	0.8
852762	851533	0.8
852762	856405	0.8
852762	856236	0.8
852762	851400	0.8
852762	856237	0.8
852762	851691	0.8
850539	853760	0.8
850539	852377	0.8
850539	851724	0.8
850539	851680	0.8
850539	850513	0.8
850539	850539	0.8
850539	853244	0.8
850539	853003	0.8
850539	855819	0.8
850539	850768	0.8
850539	856709	0.8
850539	855119	0.8
850539	853698	0.8
850539	853283	0.8
855862	855861	0.8
855862	855834	0.8
855862	853760	0.8
855862	854223	0.8
855862	851533	0.8
855862	852762	0.8
855862	855013	0.8
855862	856648	0.8
855862	856236	0.8
855862	851400	0.8
855862	856237	0.8
855862	851708	0.8
855862	851691	0.8
855119	855119	0.8
854247	852377	0.8
855491	851415	0.8
853552	853338	0.8
853552	855048	0.8
853552	854212	0.8
853552	855648	0.8
853552	851870	0.8
853552	853552	0.8
853552	855239	0.8
853552	855819	0.8
853552	850768	0.8
853552	855006	0.8
853552	851904	0.8
853552	850770	0.8
853552	851092	0.8
854149	851431	0.8
854149	852500	0.8
854149	854900	0.8
854149	851171	0.8
854149	854149	0.8
854149	854324	0.8
854149	855343	0.8
854149	851095	0.8
850786	850786	0.8
851083	852654	0.8
851083	855828	0.8
851083	852477	0.8
854765	853252	0.8
854765	854765	0.8
854765	855620	0.8
854765	851191	0.8
856799	856070	0.8
856799	856600	0.8
855104	855104	0.8
854327	854327	0.8
854102	853817	0.8
850430	851371	0.8
850430	852385	0.8
850430	850719	0.8
850719	852385	0.8
853512	856909	0.8
851842	851092	0.8
856862	851324	0.8
856862	854163	0.8
856862	853990	0.8
856862	853891	0.8
856862	853361	0.8
856862	856345	0.8
856862	851108	0.8
856862	852960	0.8
856862	855806	0.8
856862	852593	0.8
856862	855318	0.8
856862	851024	0.8
856862	853267	0.8
856862	856142	0.8
856862	852803	0.8
856862	854206	0.8
856862	855364	0.8
856862	855586	0.8
856862	855207	0.8
856862	852173	0.8
856862	856600	0.8
856862	850903	0.8
856862	852309	0.8
856862	850770	0.8
856862	853912	0.8
856862	856394	0.8
856862	851716	0.8
856862	851944	0.8
856862	851943	0.8
856862	853037	0.8
856862	853207	0.8
856862	854851	0.8
856862	852946	0.8
856862	853120	0.8
856862	851025	0.8
856862	855957	0.8
856862	852042	0.8
856862	855843	0.8
856862	852286	0.8
856862	855949	0.8
856862	852495	0.8
856862	850403	0.8
856862	855747	0.8
856862	852876	0.8
856862	852063	0.8
856862	855343	0.8
856862	854530	0.8
856862	852290	0.8
856862	851566	0.8
856862	851266	0.8
856862	856361	0.8
856862	853427	0.8
856862	854183	0.8
856862	850578	0.8
856862	851415	0.8
856862	852013	0.8
856862	855571	0.8
856862	856607	0.8
856862	855908	0.8
856862	851996	0.8
856862	851095	0.8
856862	854222	0.8
856862	855171	0.8
856862	856644	0.8
856862	852276	0.8
856862	855478	0.8
856862	854027	0.8
856862	853290	0.8
856862	851434	0.8
856862	853848	0.8
856862	853967	0.8
856862	850518	0.8
856862	856096	0.8
856862	852361	0.8
856862	854139	0.8
856862	855927	0.8
856862	851698	0.8
856862	854876	0.8
856862	851550	0.8
856862	850538	0.8
856862	856532	0.8
856862	852715	0.8
856862	853845	0.8
856862	851036	0.8
856862	856243	0.8
856862	855219	0.8
856862	855411	0.8
856862	856199	0.8
856862	852637	0.8
852583	852241	0.8
852583	855581	0.8
851721	851306	0.8
851721	855934	0.8
851721	851163	0.8
851721	851813	0.8
851721	852665	0.8
855405	855405	0.8
856852	856023	0.8
854781	853041	0.8
854781	852876	0.8
854781	853671	0.8
854781	856837	0.8
854781	856692	0.8
852068	852755	0.8
852068	852373	0.8
852068	856499	0.8
853832	853267	0.8
853832	854201	0.8
853832	852063	0.8
853832	852079	0.8
853096	855926	0.8
850711	851542	0.8
850921	850921	0.8
851337	853848	0.8
853859	855306	0.8
853859	856909	0.8
853859	850692	0.8
853859	855036	0.8
854886	854886	0.8
854886	851371	0.8
854886	852028	0.8
851900	851900	0.8
853096	850795	0.8
851721	856483	0.8
854765	853817	0.8
